Review,Date,Stars,Restaurant
,a month ago, 5 stars ,McD
"Very long and slow moving queue.

This place has many physical touch points. I've to push one glassdoor and press …",a month ago, 1 star ,McD
,a month ago, 5 stars ,McD
,a month ago, 4 stars ,McD
,a month ago, 5 stars ,McD
,a month ago, 4 stars ,McD
,a month ago, 5 stars ,McD
"I have no idea why the queue to get in is always so long. this is not the first time i visited. always long q and yet plenty of seats are available inside. maybe the counter can start taking orders instead of asking people to use the machines. ordered mcnuggets and fries, but they are not crispy. 🤷‍♀️",a month ago, 4 stars ,McD
,a month ago, 4 stars ,McD
,a month ago, 4 stars ,McD
,a month ago, 1 star ,McD
,a month ago, 5 stars ,McD
Good,a month ago, 5 stars ,McD
,a month ago, 5 stars ,McD
,a month ago, 5 stars ,McD
,a month ago, 5 stars ,McD
"nice place, good layout.",a month ago, 4 stars ,McD
"Simple, convenient place for fast food, late night supper or deserts on a hot day!",a month ago, 4 stars ,McD
,a month ago, 5 stars ,McD
,a month ago, 5 stars ,McD
,a month ago, 5 stars ,McD
,a month ago, 5 stars ,McD
,a month ago, 5 stars ,McD
"For seniors, Big breakfast must share, too much for one person consumption. Probably Mcdonald can consider offering senior breakfast meal?",a month ago, 5 stars ,McD
Clean and following Safe Distancing,a month ago, 5 stars ,McD
"Our family loves this restaurant. High quality Italian food, and truly warm and attentive service. We frequent Pietrasanta and highly recommend it",4 days ago, 5 stars ,Pietrasanta
"Our favourite restaurant in the area, amazing service and great food, as an Italian this is a place where I feel at home. We usually come with our kids. Really recommended",5 days ago, 5 stars ,Pietrasanta
,5 days ago, 4 stars ,Pietrasanta
Very good dark choc desert from Tuscany!,a week ago, 4 stars ,Pietrasanta
"Loved the place, the service and the food. Cannot complain at all!",3 weeks ago, 5 stars ,Pietrasanta
,3 weeks ago, 5 stars ,Pietrasanta
"Good ambience, amazing staff. Food is edible.",4 weeks ago, 3 stars ,Pietrasanta
Exquisite; however I did find a part of a broken glass in my glass.,a month ago, 4 stars ,Pietrasanta
I love the burrata. The service here is great and the food is great too!,a month ago, 5 stars ,Pietrasanta
"Most authentic comfort Italian food places, a huge fan of their vegetable board and lamb shank, coupled with a decent cellar definitely a must go ever few weeks for your Italian hit.",a month ago, 5 stars ,Pietrasanta
"Made a booking today. However when we arrived, we found that the restaurant's covid SOP is not updated and we were not allowed in. The restaurant doesnt recognise Discharge memo issued by MOH that proves the person had recovered and non …",a month ago, 1 star ,Pietrasanta
"Dear Sir/Mdm,
Thank you for your helpful review.
In this difficult time we try our best to follow rules and protect our customers, our staff and our business.
As you said we did not allowed your entrance because Trace Together app showed  in red ""Test Status Not Cleared"", maybe we are not too flexible, but I assure you we are not having fun to refuse the entry to anyone. Too many clusters and infections are happening, cases raised incredibly fast, we are just afraid to take the wrong decision.
In our restaurant as per FB regulation we accept the following People:
-Who has been Vaccinated (Trace Together app or ICA Stam on Passport for foreigners)
-Who has PET (Pre Event Test) with validity of 24hrs, Document must showed in Hard copy or Via Trace together/Health Hub Profile, Screen shoot not allowed.
-Recovered from COVID-19 who has PET (Pre Event Test) Exemption Notice, Document must showed in Hard copy or Via Trace together/Health Hub Profile, Screen shoot not allowed.
-Maximum Capacity per Table 2 pax

Regarding our protection standards, staff must wear mask properly which means cover mouth and nose while in the restaurant, if was not like that be assured we will take some action.
I hope you can accept our sincere apologise, is not our intention to discriminate anyone, we are just trying to play our good part in this difficult and confused time.
Best Regard and Stay Safe.

Pietrasanta Owners.",a month ago, 5 stars ,Pietrasanta
"It was such a wonderful lunch! I didn't know what to expect on a Sunday, but it was perfect! The staff were absolutely wonderful and so kind and generous with portions and recommendations! We really enjoyed all the specials - the fresh burrata pasta and the pulled pork pasta were amazing and I can't wait to go back for more!",a month ago, 4 stars ,Pietrasanta
"Dear Jeyla,
Thank you! Such an amazing review!
We can't wait to see you again!
Stay Safe!",a month ago, 5 stars ,Pietrasanta
,a month ago, 5 stars ,Pietrasanta
"Dear Gary,
Thank you for the great Rating!
Hope to see you again! Please Stay Safe!",a month ago, 2 stars ,Pietrasanta
Rahul,a month ago, 5 stars ,Pietrasanta
"Thank you Rahul for your amazing review, looking forward to see you soon!
Please Stay Safe!!!",a month ago, 4 stars ,Pietrasanta
,a month ago, 5 stars ,Pietrasanta
Thank you Sylvia for your kind Rating! Glad you had a good experience in our Restaurant.,a month ago, 1 star ,Pietrasanta
"The food is actually okay, but many other things (quality, authenticity, service time, ambience) are a bit disappointing for its price level.",2 months ago, 5 stars ,Pietrasanta
"Thank you Frank Xing for your review and feed back, we will work on it and try to improve!",2 months ago, 5 stars ,Pietrasanta
Food & service is great. Have been coming here since they were at Portsdown and they do not disappoint.,2 months ago, 4 stars ,Pietrasanta
Thank you so much for your kind review and for supporting us also in the new Location!,2 months ago, 4 stars ,Pietrasanta
,2 months ago, 3 stars ,Pietrasanta
Thank you so much for your kind Rating! really appreciated!,2 months ago, 5 stars ,Pietrasanta
excellent,2 months ago, 5 stars ,Pietrasanta
"Dear Josh Shan, Thank you for your rating and your review! Looking forward to see you again! Stay Safe!",2 months ago, 5 stars ,Pietrasanta
They do not follow government regulation regarding to Covid. The manager does not have willingness to listen to customer.,2 months ago, 5 stars ,Pietrasanta
"Dear Hayoung Lee,
Thank you for finding time to review us, i take this chance to explain our policy so then also other customers will be aware about it.
Singapore Government gave to F&B establishments a Guideline to follow, persons allowed to dine-in are the followings:
-Vaccinated
-Recovered from Covid-19 with exemption Notice
-Pre-Event Test 24Hours validity.
Maximum 5 pax.

As a Owners of Pietrasanta Restaurant, to protect our customers, our staff and our Business in this difficult and uncertain time, we decide to allowed the Dine-in only to the following people:
-Vaccinated and Who posses a valid Pre-Event Test with 24Hours Validity.

I really apologise for refusing your entrance and to disappoint you, we are of course not having fun on doing this and we are  following the regulation, we do care a lot  for the safety of everybody.",2 months ago, 5 stars ,Pietrasanta
"Nice ambience, very friendly staffs.",2 months ago, 5 stars ,Pietrasanta
"Thank you Wan Yee for your wonderful review, looking forward to see you again!",2 months ago, 5 stars ,Pietrasanta
,2 months ago, 5 stars ,Pietrasanta
Thank you J Li for the great Rating!,2 months ago, 5 stars ,Pietrasanta
Authentic Italian food! Loved the gnocchi!,2 months ago, 5 stars ,Pietrasanta
"Dear Dwayne, Thank you for your rating! Glad you loved our fresh hand-made gnocchi with crab meat sauce! Looking forward to see you again and try out some new dishes :)",3 months ago, 5 stars ,Pietrasanta
"Good selection of wines and accommodative of vegan diet requirements upon request. Friendly staff and  overall, a pleasant experience.",3 months ago, 5 stars ,Pietrasanta
"Dear Maanasa Ravikumar, thank you for the great review! happy you had a pleasant experience, i hope to see you again!",3 months ago, 5 stars ,Pietrasanta
Their appetizer was better than their main course pasta,3 months ago, 5 stars ,Pietrasanta
"Dear Khalil, your helpful review push us to do better and better! we will put more effort in our dishes and try to please as much customers as we can! Thank you! We hope to see you again!",3 months ago, 3 stars ,Pietrasanta
One of the best Italian restaurant IN Singapore. Always excellent service and food is great,3 months ago, 5 stars ,Pietrasanta
"Dear Bryan, Thank you for your amazing review! We are very happy you had a good time with us and you enjoyed food and service!",3 months ago, 5 stars ,Pietrasanta
"impeccable service and food always,,,",3 months ago, 5 stars ,Pietrasanta
"Dear Teng Sin, what to say? Thank you so much! We will always try our best to make you feel home with our food and service!",4 months ago, 3 stars ,Pietrasanta
Second visit. I really love the food & my favourite wine!!!haha!excellent services.,4 months ago, 4 stars ,Pietrasanta
Dear Krisila thank you so much for visiting us again and for your great review! We can't wait to see you again!,4 months ago, 4 stars ,Pietrasanta
"Great italian restaurant serving very nice dishes made with fresh ingredients. The staff is always very helpful, smiling and welcoming. …",4 months ago, 5 stars ,Pietrasanta
Thank you for the amazing review! Glad you you had such a good experience with us! Looking forward to see you soon! pls stay safe!,4 months ago, 5 stars ,Pietrasanta
Favorite place of all🥰,4 months ago, 5 stars ,Pietrasanta
Hi Joanna! Proud of being one of your favourite place! Thank you for your rating! stay safe and see you soon! :),6 months ago, 4 stars ,Pietrasanta
,6 months ago, 4 stars ,Pietrasanta
Managed to make reservation for dinner in the day itself. Nice atmosphere and restaurant was already packed with customers when we arrived. Service was excellent and the staff were helpful in assisting us on food selection. We ended up …,6 months ago, 4 stars ,Pietrasanta
,6 months ago, 4 stars ,Pietrasanta
"Great food, great wine options",6 months ago, 4 stars ,Pietrasanta
Food is amazing for the price. Service can be slow at times BUT theyre all friendly and genuine people.,6 months ago, 5 stars ,Pietrasanta
Impeccable service and excellent food! Thank you Guna and team for a great Sunday lunch! Hidden gem in quite Fusionopolis on weekends. Tiramisu is da bom! So was everything else 😄,6 months ago, 5 stars ,Pietrasanta
,6 months ago, 5 stars ,Pietrasanta
Excellent food.,6 months ago, 5 stars ,Pietrasanta
,6 months ago, 4 stars ,Pietrasanta
"Authentic Italian restaurant, very few vegetarian options though",6 months ago, 4 stars ,Pietrasanta
Good lunch set. Food and service both are good.,6 months ago, 4 stars ,roots
,6 months ago, 4 stars ,roots
,7 months ago, 4 stars ,roots
"One of the best places to try a tomahawk steak in Singapore! The hosts are lovely and extremely friendly, who'll recommend dishes based on your party size. Great place for after work drinks too!",8 months ago, 5 stars ,roots
Awesome pasta and friendly welcoming staff.,8 months ago, 5 stars ,roots
"Food - decent
Ambience - in door and outdoor section. Attentive services
Price   - Sgd25+ per pax",8 months ago, 4 stars ,roots
,8 months ago, 5 stars ,roots
,9 months ago, 5 stars ,roots
4th visit there but first time for lunch. Could be the lunch time rush but the pre-ordered tomahawk was not good. In fact my dining companions and I concluded that the mains were disappointing while the starters were excellent. …,9 months ago, 4 stars ,roots
Been patronising roots for a few years now. Dishes are always fantastic especially their signature tomahawk. Desmond and his team always provide tip top service. Accommodating and always ready to provide recommendations if you not sure.,9 months ago, 5 stars ,roots
One of my all time favourite place for the great food and dining ambient. The boss Desmond and his staff is very friendly all the time.,10 months ago, 5 stars ,roots
,10 months ago, 5 stars ,roots
"(Translated by Google) Reasonable price
Quiet environment
Good service …",10 months ago, 5 stars ,roots
Dinner service could be faster on a Saturday. Simple pasta dish.,10 months ago, 4 stars ,roots
,10 months ago, 5 stars ,roots
,a year ago, 5 stars ,roots
"After several visits with consistently fabulous food & good service, i felt a need to post a review. The wagyu burger is great & so are the thin crust pizzas esp the hawaiian. love the seafood aglio olio too.",a year ago, 5 stars ,roots
,a year ago, 4 stars ,roots
,a year ago, 5 stars ,roots
Superb service! Jovial staff and chilled ambience.,a year ago, 5 stars ,roots
,a year ago, 5 stars ,roots
,a year ago, 5 stars ,roots
,a year ago, 5 stars ,roots
,a year ago, 5 stars ,roots
"Love the service and ambience. Have been patronizing there for a while now. Staff are very friendly and they remember your past orders. Their service is also top notch. Serves the best tomahawk steak. Love their tomato soup, fukame pasta and desserts. Good serving size too.",a year ago, 5 stars ,roots
Food and service is always good. May have to wait in line for some time due to popularity.,a year ago, 4 stars ,roots
Awesome tomahawk paired with awesome house wine (merlot).. enjoyed my first tomahawk very much.. remember to call 3 hours in advance to reserve as I nearly missed the chance to have it without pre-order.,a year ago, 5 stars ,roots
Good food. Good service. Good value set menu. Try their Wagyu Burger.,a year ago, 5 stars ,roots
"Excellent food, clean and cosy location.",a year ago, 5 stars ,roots
Best Tomahawk Steak in town!,a year ago, 5 stars ,roots
Says they close at 11pm but really stop serving at 10pm and then if they are slow that means slightly before 10pm. Waste of time and money to park.,a year ago, 1 star ,roots
"Hi SA, my sincere apology for your disappointment. Our restaurant has 2 last food orders with some of main dishes stop at 9.15pm and the rest of the items in our menus closed at 9.50pm. Diners can stay till 11pm with drinks. I have already briefed our staff again to avoid future occurrence.",a year ago, 5 stars ,roots
"(Translated by Google) Super

(Original)
Супер",a year ago, 1 star ,roots
Thanks to the waiter whom teach us how to drink the sambuka. I have such a painful burn. Especially when the food is normal. First and my last!,a year ago, 1 star ,roots
"Hi Jason, i am sure you must have mistaken us from another roots restaurant. We never serve Sambuca in our restaurant before. Appreciate if you can kindly remove this post. Thanks!",a year ago, 2 stars ,roots
